UtcTime,Computer,User,Platform,EventID,Image,CommandLine,ParentImage,DestinationIp,DestinationPort,Hashes
2026-03-11 02:29:04.091,FIN-WS33,v.ellis,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe l C:\Downloads\vendor_bundle.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-11 02:30:32.554,MAC-DESIGN-03,w.hughes,macos,1,/bin/zsh,zsh -l,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-11 02:30:39.754,MAC-DEV-09,t.owens,macos,1,/usr/bin/security,security list-keychains,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-11 02:32:01.810,MAC-DESIGN-03,w.hughes,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=renderer --renderer-client-id=47,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-11 02:32:10.554,FIN-WS16,q.turner,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-11 02:32:34.574,MAC-DEV-04,n.byrd,macos,1,/bin/bash,bash /opt/ops/rotate-logs.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-11 02:32:40.551,BLD-RUN-03,build-bot,linux,3,/usr/local/bin/kubectl,,/usr/bin/bash,52.94.181.22,443,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-11 02:33:51.299,FIN-WS24,x.wright,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k NetworkService -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-11 02:36:28.178,SALES-WS19,f.martin,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=32,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-11 02:36:52.183,HR-WS09,s.cho,windows,3,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,,C:\Windows\explorer.exe,20.190.128.26,443,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-11 02:37:13.011,MAC-DEV-06,i.patel,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,140.82.112.5,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-11 02:37:59.125,FIN-WS24,x.wright,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\MapDrives.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-11 02:39:06.545,FIN-WS33,v.ellis,windows,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,C:\Windows\System32\userinit.exe,10.24.2.18,443,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-11 02:39:37.078,FIN-WS31,m.sato,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,13.107.136.10,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 02:41:00.226,FIN-WS22,e.park,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4051,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 02:42:18.334,MAC-DEV-14,u.shah,macos,1,/bin/bash,bash /opt/ops/healthcheck.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-11 02:45:13.996,MAC-OPS-02,c.nguyen,macos,1,/bin/bash,bash -lc uptime,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-11 02:46:21.222,MAC-DEV-14,u.shah,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,140.82.113.4,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-11 02:46:59.432,HR-WS11,h.kim,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /background,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 02:47:52.539,HR-WS09,s.cho,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-11 02:47:56.807,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-11 02:50:11.430,MAC-DESIGN-03,w.hughes,macos,1,/usr/bin/git,git remote -v,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-11 02:50:14.710,BLD-RUN-03,build-bot,linux,1,/usr/local/bin/aws,aws eks list-clusters,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-11 02:50:25.642,MAC-DEV-17,r.kapoor,macos,1,/usr/local/bin/npm,npm run build,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-11 02:51:02.627,HR-WS17,r.cole,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4066,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 02:55:35.259,SEC-JUMP-01,l.chen,linux,1,/usr/bin/bash,bash -lc uptime,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-11 02:55:38.796,SALES-WS19,f.martin,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4036,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 02:55:43.774,HR-WS11,h.kim,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,20.190.128.26,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 02:56:43.500,OPS-WS05,g.brooks,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -Command Get-Date,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-11 02:56:53.541,FIN-WS18,d.holt,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-11 02:57:56.976,FIN-WS16,q.turner,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-11 02:58:20.968,FIN-WS18,d.holt,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4070,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 02:58:31.235,SALES-WS19,f.martin,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 02:59:27.076,OPS-WS05,g.brooks,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-11 03:00:18.498,MAC-DEV-12,k.morris,macos,1,/usr/bin/curl,curl -fsSL https://api.github.com/meta,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-11 03:01:16.426,RSCH-JUP-04,a.rahman,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-11 03:01:52.143,OPS-WS05,g.brooks,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4072,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 03:02:01.561,MAC-DEV-04,n.byrd,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=13,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-11 03:03:40.859,MAC-DEV-09,t.owens,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=renderer --renderer-client-id=20,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-11 03:04:01.188,RSCH-JUP-04,a.rahman,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-11 03:06:04.872,BLD-RUN-02,build-bot,linux,1,/usr/local/bin/kubectl,kubectl get nodes,/usr/bin/bash,,,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-11 03:07:48.688,SALES-WS08,b.foster,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /background,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 03:08:05.542,SALES-WS14,p.garcia,windows,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,C:\Program Files\Google\Chrome\Application\chrome.exe,185.199.109.133,443,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-11 03:08:08.451,HR-WS17,r.cole,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4042,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 03:08:11.833,FIN-WS16,q.turner,windows,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,C:\Windows\System32\userinit.exe,151.101.64.223,443,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-11 03:08:41.590,RSCH-JUP-04,a.rahman,linux,1,/usr/bin/git,git status --short,/usr/bin/bash,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-11 03:08:48.064,OPS-WS12,z.adams,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=19,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-11 03:09:47.324,HR-WS11,h.kim,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 03:11:14.561,SEC-JUMP-01,l.chen,linux,1,/usr/local/bin/aws,aws sts get-caller-identity,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-11 03:12:07.776,SALES-WS14,p.garcia,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-11 03:12:10.562,MAC-DEV-04,n.byrd,macos,1,/usr/bin/curl,curl -sS https://status.github.com/api/status.json,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-11 03:12:48.904,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/python3,python3 /opt/jobs/report.py,/usr/lib/systemd/systemd,,,SHA256=f96e2e71ff6691e0e9d30388cd47368bec637f991188c84e778f51238c2c34a9
2026-03-11 03:12:55.385,MAC-DESIGN-03,w.hughes,macos,1,/usr/bin/git,git fetch origin,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-11 03:13:32.891,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/python3,python3 /opt/jobs/report.py,/usr/lib/systemd/systemd,,,SHA256=f96e2e71ff6691e0e9d30388cd47368bec637f991188c84e778f51238c2c34a9
2026-03-11 03:14:33.832,MAC-DEV-04,n.byrd,macos,3,/bin/bash,,/bin/launchd,104.16.25.34,443,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-11 03:14:45.146,HR-WS17,r.cole,windows,3,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,,C:\Windows\explorer.exe,40.97.153.18,443,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-11 03:14:52.133,MAC-DEV-06,i.patel,macos,3,/bin/bash,,/bin/launchd,142.250.72.78,443,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-11 03:18:37.960,FIN-WS22,e.park,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-11 03:19:17.953,MAC-DEV-17,r.kapoor,macos,1,/usr/bin/security,security show-keychain-info,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-11 03:19:59.202,SALES-WS08,b.foster,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-11 03:20:08.207,MAC-DEV-09,t.owens,macos,1,/bin/zsh,zsh -c env,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-11 03:21:23.927,FIN-WS16,q.turner,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=5,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-11 03:21:39.058,FIN-WS27,a.velasquez,windows,3,C:\Program Files\7-Zip\7z.exe,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,10.3.8.20,443,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-11 03:22:28.874,MAC-DEV-17,r.kapoor,macos,1,/usr/local/bin/node,node ./scripts/lint.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-11 03:22:43.458,RSCH-JUP-03,j.mercer,linux,3,/usr/local/bin/kubectl,,/usr/bin/bash,52.94.180.22,443,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-11 03:24:15.061,MAC-DEV-09,t.owens,macos,1,/usr/bin/security,security find-certificate -a -p /Library/Keychains/System.keychain,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-11 03:26:13.173,MAC-DEV-19,d.chen,macos,1,/usr/local/bin/npm,npm run build,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-11 03:26:46.233,FIN-WS29,o.reed,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,40.97.153.34,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 03:26:49.701,HR-WS11,h.kim,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe l C:\Downloads\vendor_bundle.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-11 03:30:06.659,MAC-DEV-17,r.kapoor,macos,1,/bin/zsh,zsh -c env,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-11 03:30:12.478,MAC-OPS-02,c.nguyen,macos,3,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,10.8.4.30,443,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-11 03:33:33.089,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/bash,bash /opt/ops/rotate-logs.sh,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-11 03:35:20.473,HR-WS09,s.cho,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /background,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 03:36:03.894,SALES-WS19,f.martin,windows,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,C:\Windows\System32\userinit.exe,104.192.142.18,443,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-11 03:36:15.068,HR-WS17,r.cole,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-11 03:37:07.461,MAC-DEV-14,u.shah,macos,1,/usr/bin/security,security list-keychains,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-11 03:37:35.689,SALES-WS19,f.martin,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-11 03:38:39.852,MAC-DEV-12,k.morris,macos,1,/usr/local/bin/npm,npm view react version,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-11 03:38:46.056,OPS-WS05,g.brooks,windows,3,C:\Program Files\7-Zip\7z.exe,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,17.253.144.20,443,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-11 03:40:26.560,MAC-DEV-06,i.patel,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=12,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-11 03:42:15.698,OPS-WS12,z.adams,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c set,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-11 03:42:54.684,MAC-DEV-21,y.li,macos,1,/usr/local/bin/npm,npm view react version,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-11 03:43:35.504,MAC-DEV-04,n.byrd,macos,1,/bin/zsh,zsh -l,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-11 03:43:36.841,FIN-WS24,x.wright,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-11 03:44:30.021,FIN-WS31,m.sato,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=10,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-11 03:44:39.257,MAC-DEV-06,i.patel,macos,1,/usr/local/bin/npm,npm ci,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-11 03:46:29.605,HR-WS09,s.cho,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4049,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 03:46:42.281,FIN-WS18,d.holt,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4070,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 03:48:24.469,SALES-WS08,b.foster,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe a C:\Temp\reports.7z C:\Reports\*.csv,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-11 03:48:42.482,MAC-DEV-06,i.patel,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=gpu-process --renderer-client-id=28,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-11 03:49:30.246,SALES-WS14,p.garcia,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-11 03:49:49.034,MAC-DEV-06,i.patel,macos,3,/usr/bin/git,,/bin/zsh,140.82.112.5,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-11 03:50:28.669,HR-WS11,h.kim,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe t C:\Corp\Archives\weekly.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-11 03:51:10.302,MAC-DEV-14,u.shah,macos,1,/usr/local/bin/node,node ./scripts/lint.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-11 03:52:50.962,MAC-DEV-17,r.kapoor,macos,3,/usr/local/bin/npm,,/bin/zsh,104.16.25.34,443,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-11 03:54:56.786,HR-WS17,r.cole,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-11 03:55:50.207,SEC-JUMP-01,l.chen,linux,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-11 03:57:25.691,FIN-WS16,q.turner,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4029,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-11 03:58:49.058,FIN-WS33,v.ellis,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe l C:\Downloads\vendor_bundle.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
